Customer_ID,monto,fecha,id_tienda,edad,ingresos,pais,puntos_lealtad,segmento_cliente
1936,1745,2025-05-30 05:00:00,3,69,33007,Canada,6483,Regular
1910,3456,2025-05-30 06:00:00,15,65,16019,México,3995,Regular
1383,655,2025-05-30 07:00:00,2,25,24038,Canada,7177,Regular
1108,2867,2025-05-30 08:00:00,12,62,12077,México,1489,Regular
1214,4666,2025-05-30 09:00:00,17,40,26189,México,5082,Regular
1417,981,2025-05-30 10:00:00,2,36,42444,USA,8391,Regular
1434,1026,2025-05-30 11:00:00,8,45,13668,USA,5288,Regular
1604,1679,2025-05-30 12:00:00,10,43,17499,México,4572,Regular
1798,1984,2025-05-30 13:00:00,16,38,21707,Canada,7365,Regular
1582,2947,2025-05-30 14:00:00,12,21,14371,México,9012,Premium Joven
1197,4778,2025-05-30 15:00:00,12,63,18090,USA,3806,Regular
1277,4365,2025-05-30 16:00:00,19,33,17201,USA,5926,Regular
1117,308,2025-05-30 17:00:00,9,25,18617,México,3135,Regular
1587,2365,2025-05-30 18:00:00,2,45,47126,México,6557,Regular
1537,828,2025-05-30 19:00:00,5,41,13471,USA,3220,Regular
1001,4032,2025-05-30 20:00:00,14,62,39456,USA,654,Regular
1816,1981,2025-05-30 21:00:00,18,54,23438,USA,4410,Regular
1285,4775,2025-05-30 22:00:00,17,40,19435,México,3645,Regular
1528,2174,2025-05-30 23:00:00,5,34,14496,Canada,9606,Regular
1776,3118,2025-05-31 00:00:00,12,26,43985,México,9626,Premium Joven
1033,4182,2025-05-31 01:00:00,11,18,32530,México,682,Premium Joven
1416,3175,2025-05-31 02:00:00,13,28,23213,Canada,1014,Premium Joven
1578,3259,2025-05-31 03:00:00,2,50,16435,México,746,Regular
1200,4613,2025-05-31 04:00:00,1,50,37547,México,8233,Regular
1871,341,2025-05-31 05:00:00,15,49,39466,Canada,4189,Regular
1621,3936,2025-05-31 06:00:00,16,28,47172,México,9994,Premium Joven
1386,2273,2025-05-31 07:00:00,14,47,16956,México,3908,Regular
1764,2235,2025-05-31 08:00:00,2,50,15632,USA,5062,Regular
1612,2238,2025-05-31 09:00:00,13,18,28437,México,2686,Premium Joven
1455,3024,2025-05-31 10:00:00,3,65,47223,México,6731,Regular
1310,4492,2025-05-31 11:00:00,4,59,38099,USA,9546,Regular
1666,3194,2025-05-31 12:00:00,11,51,36258,México,8884,Regular
1004,1934,2025-05-31 13:00:00,2,51,45170,USA,3021,Regular
1272,1665,2025-05-31 14:00:00,16,52,23993,México,9379,Regular
1044,1639,2025-05-31 15:00:00,13,43,29379,México,4243,Regular
1970,3026,2025-05-31 16:00:00,17,39,43880,Canada,7966,Regular
1447,4537,2025-05-31 17:00:00,8,35,11555,México,5943,Regular
1233,2258,2025-05-31 18:00:00,13,39,14203,México,1274,Regular
1374,1243,2025-05-31 19:00:00,4,51,47474,México,8876,Regular
1871,1805,2025-05-31 20:00:00,12,49,39466,Canada,4189,Regular
1036,4830,2025-05-31 21:00:00,16,61,47575,México,3910,Regular
1051,1539,2025-05-31 22:00:00,14,49,25143,Canada,3418,Regular
1022,4198,2025-05-31 23:00:00,4,49,45349,Canada,992,Regular
1857,1779,2025-06-01 00:00:00,15,61,35981,Canada,8504,Regular
1802,1327,2025-06-01 01:00:00,2,48,40674,México,5899,Regular
1474,3712,2025-06-01 02:00:00,11,24,31214,México,4246,Premium Joven
1978,3876,2025-06-01 03:00:00,1,23,38595,México,1275,Premium Joven
1853,3900,2025-06-01 04:00:00,12,60,7026,Canada,4095,Regular
1483,4120,2025-06-01 05:00:00,14,53,49890,México,888,Regular
1411,2416,2025-06-01 06:00:00,8,58,22265,México,8877,Regular
1329,2497,2025-06-01 07:00:00,8,60,43222,Canada,9685,Regular
1273,3472,2025-06-01 08:00:00,18,22,5364,México,9019,Premium Joven
1998,4790,2025-06-01 09:00:00,9,53,7454,Canada,9149,Regular
1097,1355,2025-06-01 10:00:00,15,56,26798,México,6279,Regular
1723,669,2025-06-01 11:00:00,4,34,48265,México,9970,Regular
1633,1874,2025-06-01 12:00:00,6,20,11652,México,4597,Premium Joven
1636,3797,2025-06-01 13:00:00,13,18,46781,Canada,6372,Premium Joven
1919,2573,2025-06-01 14:00:00,15,67,42427,México,1225,Regular
1206,1269,2025-06-01 15:00:00,4,32,13000,México,8603,Regular
1036,3834,2025-06-01 16:00:00,5,61,47575,México,3910,Regular
1792,3544,2025-06-01 17:00:00,18,28,44037,México,2190,Premium Joven
1962,3708,2025-06-01 18:00:00,1,66,7212,México,7345,Regular
1637,2955,2025-06-01 19:00:00,8,34,8385,México,1743,Regular
1268,3918,2025-06-01 20:00:00,19,60,33733,México,5180,Regular
1436,2501,2025-06-01 21:00:00,6,25,30191,USA,7546,Premium Joven
1250,2823,2025-06-01 22:00:00,8,65,20369,USA,683,Regular
1734,627,2025-06-01 23:00:00,16,39,15218,México,4729,Regular
1709,2317,2025-06-02 00:00:00,4,67,27596,USA,381,Regular
1334,4634,2025-06-02 01:00:00,7,64,12522,Canada,3802,Regular
1498,756,2025-06-02 02:00:00,6,46,8208,México,5441,Regular
1616,4961,2025-06-02 03:00:00,17,38,34194,México,6688,Regular
1666,454,2025-06-02 04:00:00,19,51,36258,México,8884,Regular
1467,1085,2025-06-02 05:00:00,16,38,27268,México,22,Regular
1588,4976,2025-06-02 06:00:00,18,59,42924,México,1108,Regular
1195,2802,2025-06-02 07:00:00,12,25,11783,USA,415,Premium Joven
1264,299,2025-06-02 08:00:00,19,60,33864,México,1049,Regular
1958,3775,2025-06-02 09:00:00,4,47,38879,México,5562,Regular
1984,461,2025-06-02 10:00:00,11,36,44468,Canada,4622,Regular
1468,833,2025-06-02 11:00:00,4,54,30522,México,5580,Regular
1627,2124,2025-06-02 12:00:00,9,69,13895,México,5497,Regular
1432,1248,2025-06-02 13:00:00,5,42,5798,México,641,Regular
1246,2624,2025-06-02 14:00:00,19,20,17679,México,2627,Premium Joven
1069,457,2025-06-02 15:00:00,3,54,23119,Canada,266,Regular
1578,4908,2025-06-02 16:00:00,10,50,16435,México,746,Regular
1159,3335,2025-06-02 17:00:00,7,53,5453,México,1036,Regular
1400,128,2025-06-02 18:00:00,2,57,24659,México,3799,Regular
1422,1389,2025-06-02 19:00:00,2,57,5422,México,2714,Regular
1878,1105,2025-06-02 20:00:00,5,35,45714,Canada,263,Regular
1207,1054,2025-06-02 21:00:00,1,69,26320,México,8328,Regular
1110,4094,2025-06-02 22:00:00,14,49,38662,USA,4670,Regular
1292,4127,2025-06-02 23:00:00,13,54,12440,USA,3710,Regular
1311,1958,2025-06-03 00:00:00,1,30,16427,USA,7153,Regular
1788,1647,2025-06-03 01:00:00,19,22,47021,México,5040,Premium Joven
1844,4021,2025-06-03 02:00:00,7,67,14224,México,24,Regular
1032,2442,2025-06-03 03:00:00,9,28,48290,México,2740,Premium Joven
1652,2117,2025-06-03 04:00:00,4,29,15280,Canada,2792,Premium Joven
1020,4676,2025-06-03 05:00:00,5,28,39246,México,6401,Premium Joven
1218,460,2025-06-03 06:00:00,1,49,33547,USA,6752,Regular
1321,3696,2025-06-03 07:00:00,19,41,23753,Canada,2838,Regular
1944,1670,2025-06-03 08:00:00,4,68,14750,México,5555,Regular
1965,4829,2025-06-03 09:00:00,3,30,17351,México,8964,Regular
1236,2425,2025-06-03 10:00:00,4,24,37836,México,4469,Premium Joven
1006,146,2025-06-03 11:00:00,12,58,21274,México,2328,Regular
1206,1230,2025-06-03 12:00:00,8,32,13000,México,8603,Regular
1363,4468,2025-06-03 13:00:00,11,63,34888,México,8637,Regular
1977,737,2025-06-03 14:00:00,12,67,36345,México,739,Regular
1306,4191,2025-06-03 15:00:00,1,36,24553,México,1463,Regular
1215,3244,2025-06-03 16:00:00,18,36,15632,México,8843,Regular
1892,3730,2025-06-03 17:00:00,17,60,49112,Canada,6650,Regular
1943,313,2025-06-03 18:00:00,18,43,26951,Canada,7307,Regular
1906,1026,2025-06-03 19:00:00,18,59,20546,México,9174,Regular
1705,4406,2025-06-03 20:00:00,15,28,37437,Canada,1935,Premium Joven
1151,1570,2025-06-03 21:00:00,1,26,43251,México,1384,Premium Joven
1065,3115,2025-06-03 22:00:00,13,25,44737,México,5838,Premium Joven
1238,2206,2025-06-03 23:00:00,19,25,41491,México,6887,Premium Joven
1917,2991,2025-06-04 00:00:00,1,48,33750,Canada,7837,Regular
1405,4329,2025-06-04 01:00:00,11,49,34963,México,9790,Regular
1540,2237,2025-06-04 02:00:00,19,27,31878,México,4336,Premium Joven
1310,1950,2025-06-04 03:00:00,18,59,38099,USA,9546,Regular
1102,129,2025-06-04 04:00:00,1,29,33680,México,7549,Regular
1026,4394,2025-06-04 05:00:00,13,65,13594,Canada,7214,Regular
1288,4070,2025-06-04 06:00:00,11,39,23746,México,2212,Regular
1168,2972,2025-06-04 07:00:00,1,33,45595,México,2026,Regular
1700,2096,2025-06-04 08:00:00,7,37,29830,México,1779,Regular
1479,256,2025-06-04 09:00:00,4,52,30025,USA,4305,Regular
1599,3613,2025-06-04 10:00:00,4,53,24674,México,8201,Regular
1635,3234,2025-06-04 11:00:00,4,24,27224,México,8019,Premium Joven
1051,1345,2025-06-04 12:00:00,12,49,25143,Canada,3418,Regular
1246,2715,2025-06-04 13:00:00,1,20,17679,México,2627,Premium Joven
1367,3332,2025-06-04 14:00:00,19,34,46453,Canada,5391,Regular
1526,331,2025-06-04 15:00:00,10,23,9168,USA,9058,Regular
1055,4528,2025-06-04 16:00:00,18,56,24596,México,1444,Regular
1661,4578,2025-06-04 17:00:00,3,58,9987,México,7271,Regular
1506,908,2025-06-04 18:00:00,14,33,39562,México,4947,Regular
1483,998,2025-06-04 19:00:00,16,53,49890,México,888,Regular
1490,3968,2025-06-04 20:00:00,5,24,43210,México,7724,Premium Joven
1135,3142,2025-06-04 21:00:00,11,51,47623,México,1825,Regular
1684,1033,2025-06-04 22:00:00,4,24,39874,México,9084,Premium Joven
1470,2848,2025-06-04 23:00:00,8,60,43088,México,4139,Regular
1577,4655,2025-06-05 00:00:00,4,45,31222,USA,8253,Regular
1361,1656,2025-06-05 01:00:00,10,40,42234,Canada,8938,Regular
1169,1143,2025-06-05 02:00:00,12,38,5734,México,2173,Regular
1800,4275,2025-06-05 03:00:00,11,65,10106,México,4239,Regular
1974,3393,2025-06-05 04:00:00,3,38,17700,México,9188,Regular
1610,153,2025-06-05 05:00:00,6,26,46651,USA,8997,Regular
1677,1549,2025-06-05 06:00:00,18,23,25431,México,8501,Premium Joven
1547,4932,2025-06-05 07:00:00,14,40,26152,México,9415,Regular
1778,4221,2025-06-05 08:00:00,4,61,8533,México,9722,Regular
1600,4359,2025-06-05 09:00:00,1,55,9268,USA,9872,Regular
1629,2413,2025-06-05 10:00:00,13,55,23568,México,2847,Regular
1016,2358,2025-06-05 11:00:00,11,58,5340,México,9328,Regular
1960,971,2025-06-05 12:00:00,9,35,22853,México,6091,Regular
1766,1018,2025-06-05 13:00:00,12,42,24580,México,5101,Regular
1292,3122,2025-06-05 14:00:00,6,54,12440,USA,3710,Regular
1588,4653,2025-06-05 15:00:00,11,59,42924,México,1108,Regular
1048,2046,2025-06-05 16:00:00,4,35,7744,México,1567,Regular
1619,2829,2025-06-05 17:00:00,17,56,21138,México,8592,Regular
1452,2857,2025-06-05 18:00:00,19,41,25413,México,6446,Regular
1165,2551,2025-06-05 19:00:00,13,26,48504,USA,9935,Premium Joven
1550,4533,2025-06-05 20:00:00,3,22,12853,México,2218,Premium Joven
1985,4673,2025-06-05 21:00:00,3,68,22756,México,5175,Regular
1289,1136,2025-06-05 22:00:00,3,51,36665,Canada,2582,Regular
1622,1297,2025-06-05 23:00:00,6,20,38064,Canada,8586,Premium Joven
1347,3558,2025-06-06 00:00:00,19,66,40966,México,5782,Regular
1667,4167,2025-06-06 01:00:00,19,42,25800,USA,3117,Regular
1535,3342,2025-06-06 02:00:00,10,57,18410,México,7481,Regular
1143,4881,2025-06-06 03:00:00,14,26,24434,México,8329,Premium Joven
1737,1006,2025-06-06 04:00:00,11,32,45715,México,821,Regular
1585,2943,2025-06-06 05:00:00,11,56,34892,México,8476,Regular
1184,935,2025-06-06 06:00:00,18,55,7441,USA,4026,Regular
1022,2234,2025-06-06 07:00:00,11,49,45349,Canada,992,Regular
1487,4628,2025-06-06 08:00:00,3,54,18602,USA,9916,Regular
1817,3464,2025-06-06 09:00:00,14,56,24035,México,7880,Regular
1579,2398,2025-06-06 10:00:00,4,30,41241,México,2727,Regular
1924,4773,2025-06-06 11:00:00,17,43,38335,USA,8136,Regular
1997,691,2025-06-06 12:00:00,12,38,22512,México,851,Regular
1987,1497,2025-06-06 13:00:00,10,30,36332,México,3110,Regular
1624,592,2025-06-06 14:00:00,1,46,26082,Canada,2883,Regular
1339,2696,2025-06-06 15:00:00,17,39,6420,México,2895,Regular
1320,2014,2025-06-06 16:00:00,4,45,32514,México,6752,Regular
1678,3259,2025-06-06 17:00:00,19,69,7786,México,9206,Regular
1962,2325,2025-06-06 18:00:00,7,66,7212,México,7345,Regular
1723,955,2025-06-06 19:00:00,13,34,48265,México,9970,Regular
1845,4950,2025-06-06 20:00:00,3,35,28717,USA,3450,Regular
1063,4083,2025-06-06 21:00:00,9,30,26550,México,8396,Regular
1271,552,2025-06-06 22:00:00,12,64,21104,Canada,5515,Regular
1611,1533,2025-06-06 23:00:00,9,67,18584,México,3518,Regular
1598,1351,2025-06-07 00:00:00,11,37,36452,México,5648,Regular
1981,2189,2025-06-07 01:00:00,13,29,9086,Canada,6749,Premium Joven
1696,2811,2025-06-07 02:00:00,7,40,23848,USA,6220,Regular
1639,3630,2025-06-07 03:00:00,4,69,47781,México,5885,Regular
1912,2769,2025-06-07 04:00:00,7,38,9080,USA,443,Regular
1732,4777,2025-06-07 05:00:00,6,59,37696,México,5514,Regular
1051,4981,2025-06-07 06:00:00,12,49,25143,Canada,3418,Regular
1324,3508,2025-06-07 07:00:00,3,59,43376,México,2113,Regular
1632,3542,2025-06-07 08:00:00,3,40,28939,México,1831,Regular
1474,1009,2025-06-07 09:00:00,6,24,31214,México,4246,Premium Joven
1179,2478,2025-06-07 10:00:00,16,19,16095,México,4594,Premium Joven
1680,2032,2025-06-07 11:00:00,18,35,42750,Canada,6968,Regular
1687,943,2025-06-07 12:00:00,13,53,44330,USA,75,Regular
1674,3582,2025-06-07 13:00:00,7,27,26767,México,9339,Premium Joven
1233,2187,2025-06-07 14:00:00,15,39,14203,México,1274,Regular
1127,2709,2025-06-07 15:00:00,14,41,43904,México,6577,Regular
1183,1104,2025-06-07 16:00:00,8,65,30213,USA,5284,Regular
1894,1055,2025-06-07 17:00:00,17,50,38855,Canada,854,Regular
1142,2227,2025-06-07 18:00:00,5,60,29063,México,7231,Regular
1597,2953,2025-06-07 19:00:00,17,61,10672,México,4608,Regular
1047,2389,2025-06-07 20:00:00,2,39,44803,México,417,Regular
1541,3488,2025-06-07 21:00:00,12,65,16595,Canada,8934,Regular
1417,2748,2025-06-07 22:00:00,11,36,42444,USA,8391,Regular
1691,498,2025-06-07 23:00:00,12,42,40619,México,8406,Regular
1595,3712,2025-06-08 00:00:00,7,60,11074,México,1378,Regular
1372,2834,2025-06-08 01:00:00,12,65,44335,México,5137,Regular
1376,4900,2025-06-08 02:00:00,4,35,34279,México,3349,Regular
1602,2474,2025-06-08 03:00:00,19,61,18400,USA,7907,Regular
1221,4559,2025-06-08 04:00:00,3,29,28484,Canada,346,Premium Joven
1389,1850,2025-06-08 05:00:00,18,29,41610,USA,1854,Premium Joven
1055,4686,2025-06-08 06:00:00,15,56,24596,México,1444,Regular
1774,3110,2025-06-08 07:00:00,6,21,31096,México,9947,Premium Joven
1183,4097,2025-06-08 08:00:00,15,65,30213,USA,5284,Regular
1318,991,2025-06-08 09:00:00,19,22,13806,USA,8785,Regular
1269,230,2025-06-08 10:00:00,9,55,16058,México,4573,Regular
1382,3153,2025-06-08 11:00:00,10,51,39286,Canada,6248,Regular
1554,2014,2025-06-08 12:00:00,5,61,35056,México,7762,Regular
1007,3661,2025-06-08 13:00:00,9,54,6019,Canada,9375,Regular
1811,4798,2025-06-08 14:00:00,9,34,8209,México,2178,Regular
1723,4693,2025-06-08 15:00:00,11,34,48265,México,9970,Regular
1431,1153,2025-06-08 16:00:00,10,26,36259,Canada,1862,Premium Joven
1754,953,2025-06-08 17:00:00,6,28,26949,Canada,9050,Regular
1702,1246,2025-06-08 18:00:00,7,21,8915,México,2633,Premium Joven
1302,1423,2025-06-08 19:00:00,18,39,22216,Canada,1743,Regular
1134,3047,2025-06-08 20:00:00,9,37,13295,México,8000,Regular
1019,592,2025-06-08 21:00:00,1,65,44813,México,9616,Regular
1259,4260,2025-06-08 22:00:00,13,62,37287,México,5934,Regular
1622,3697,2025-06-08 23:00:00,5,20,38064,Canada,8586,Premium Joven
1082,203,2025-06-09 00:00:00,1,65,37131,México,5602,Regular
1089,997,2025-06-09 01:00:00,19,43,43842,Canada,7460,Regular
1957,2437,2025-06-09 02:00:00,17,67,25506,USA,8894,Regular
1943,3410,2025-06-09 03:00:00,16,43,26951,Canada,7307,Regular
1316,940,2025-06-09 04:00:00,7,24,6734,México,9399,Regular
1954,157,2025-06-09 05:00:00,2,21,25462,USA,7781,Regular
1739,1935,2025-06-09 06:00:00,12,34,47865,México,6052,Regular
1829,993,2025-06-09 07:00:00,17,22,46436,México,6503,Regular
1318,4862,2025-06-09 08:00:00,16,22,13806,USA,8785,Premium Joven
1306,1016,2025-06-09 09:00:00,4,36,24553,México,1463,Regular
1140,2369,2025-06-09 10:00:00,5,22,40600,Canada,6648,Premium Joven
1156,982,2025-06-09 11:00:00,19,27,37357,USA,8899,Regular
1023,183,2025-06-09 12:00:00,16,66,46301,USA,321,Regular
1224,978,2025-06-09 13:00:00,4,38,37921,México,6390,Regular
1672,3583,2025-06-09 14:00:00,18,48,15413,USA,8131,Regular
1295,3691,2025-06-09 15:00:00,18,39,19604,USA,1713,Regular
1431,4844,2025-06-09 16:00:00,5,26,36259,Canada,1862,Premium Joven
1163,4510,2025-06-09 17:00:00,17,59,48165,Canada,1522,Regular
1975,4223,2025-06-09 18:00:00,5,34,30699,México,9985,Regular
1108,2431,2025-06-09 19:00:00,9,62,12077,México,1489,Regular
1495,1077,2025-06-09 20:00:00,14,47,36484,México,6550,Regular
1470,2233,2025-06-09 21:00:00,16,60,43088,México,4139,Regular
1070,2836,2025-06-09 22:00:00,16,69,9146,México,2879,Regular
1311,4572,2025-06-09 23:00:00,17,30,16427,USA,7153,Regular
1409,1624,2025-06-10 00:00:00,12,25,37727,México,7631,Premium Joven
1398,1973,2025-06-10 01:00:00,14,31,27477,USA,364,Regular
1464,3806,2025-06-10 02:00:00,2,57,23723,México,7085,Regular
1210,4476,2025-06-10 03:00:00,11,41,9882,México,2212,Regular
1740,4094,2025-06-10 04:00:00,8,28,47506,México,6696,Premium Joven
1827,1770,2025-06-10 05:00:00,11,27,5378,Canada,1191,Premium Joven
1276,4890,2025-06-10 06:00:00,1,56,14018,México,7276,Regular
1871,736,2025-06-10 07:00:00,19,49,39466,Canada,4189,Regular
1212,4141,2025-06-10 08:00:00,10,38,20314,USA,6186,Regular
1926,2452,2025-06-10 09:00:00,18,63,8765,México,564,Regular
1562,2261,2025-06-10 10:00:00,18,68,34731,México,7823,Regular
1455,2697,2025-06-10 11:00:00,17,65,47223,México,6731,Regular
1192,3983,2025-06-10 12:00:00,17,68,19570,México,8835,Regular
1531,2504,2025-06-10 13:00:00,18,48,38390,USA,1073,Regular
1681,3687,2025-06-10 14:00:00,15,48,49396,México,2298,Regular
1072,639,2025-06-10 15:00:00,7,63,34664,USA,9499,Regular
1534,2622,2025-06-10 16:00:00,4,30,10208,México,8362,Regular
1425,642,2025-06-10 17:00:00,10,37,43987,USA,4401,Regular
1912,2515,2025-06-10 18:00:00,5,38,9080,USA,443,Regular
1035,4654,2025-06-10 19:00:00,14,67,17800,México,1266,Regular
1294,2235,2025-06-10 20:00:00,6,50,42217,México,8426,Regular
1247,2528,2025-06-10 21:00:00,13,60,17095,México,7480,Regular
1929,103,2025-06-10 22:00:00,8,32,43637,México,1582,Regular
1322,4718,2025-06-10 23:00:00,18,64,45101,México,2203,Regular
1680,1728,2025-06-11 00:00:00,12,35,42750,Canada,6968,Regular
1027,1039,2025-06-11 01:00:00,13,37,32427,Canada,5396,Regular
1293,855,2025-06-11 02:00:00,4,34,36682,México,526,Regular
1080,1561,2025-06-11 03:00:00,12,37,12072,México,5132,Regular
1954,3807,2025-06-11 04:00:00,17,21,25462,USA,7781,Premium Joven
1747,4165,2025-06-11 05:00:00,13,66,29027,México,7304,Regular
1326,4134,2025-06-11 06:00:00,15,40,41272,Canada,6661,Regular
1518,4104,2025-06-11 07:00:00,7,36,48815,México,2964,Regular
1801,3941,2025-06-11 08:00:00,16,46,22769,México,2760,Regular
1287,2422,2025-06-11 09:00:00,19,32,7095,México,3991,Regular
1082,2497,2025-06-11 10:00:00,5,65,37131,México,5602,Regular
1700,1127,2025-06-11 11:00:00,4,37,29830,México,1779,Regular
1803,1868,2025-06-11 12:00:00,17,42,25426,Canada,1026,Regular
1624,132,2025-06-11 13:00:00,16,46,26082,Canada,2883,Regular
1313,2122,2025-06-11 14:00:00,4,36,45853,USA,3419,Regular
1349,1512,2025-06-11 15:00:00,19,45,9740,México,6134,Regular
1854,1244,2025-06-11 16:00:00,12,65,6767,Canada,1286,Regular
1462,1737,2025-06-11 17:00:00,1,56,42375,México,5098,Regular
1717,3557,2025-06-11 18:00:00,12,34,38677,USA,5766,Regular
1384,3370,2025-06-11 19:00:00,5,46,9655,México,4501,Regular
1496,522,2025-06-11 20:00:00,3,29,48228,México,3799,Regular
1788,1796,2025-06-11 21:00:00,18,22,47021,México,5040,Premium Joven
1109,4252,2025-06-11 22:00:00,14,56,27882,USA,7583,Regular
1492,2818,2025-06-11 23:00:00,4,59,8227,México,8677,Regular
1866,3705,2025-06-12 00:00:00,19,28,15656,México,1969,Premium Joven
1479,3234,2025-06-12 01:00:00,17,52,30025,USA,4305,Regular
1558,1238,2025-06-12 02:00:00,16,54,44933,Canada,9194,Regular
1312,4148,2025-06-12 03:00:00,2,22,12185,Canada,8004,Premium Joven
1707,3734,2025-06-12 04:00:00,2,34,46548,México,1022,Regular
1363,2347,2025-06-12 05:00:00,15,63,34888,México,8637,Regular
1684,1781,2025-06-12 06:00:00,17,24,39874,México,9084,Premium Joven
1385,4845,2025-06-12 07:00:00,9,28,30701,México,5225,Premium Joven
1427,2130,2025-06-12 08:00:00,9,24,44034,México,6104,Premium Joven
1011,4177,2025-06-12 09:00:00,15,49,28924,México,1678,Regular
1304,652,2025-06-12 10:00:00,8,63,10070,México,1674,Regular
1882,4312,2025-06-12 11:00:00,15,42,23536,USA,3430,Regular
1406,3722,2025-06-12 12:00:00,1,65,12284,Canada,8114,Regular
1059,4368,2025-06-12 13:00:00,3,27,25124,USA,8185,Premium Joven
1380,4362,2025-06-12 14:00:00,12,68,35550,Canada,7611,Regular
1341,1099,2025-06-12 15:00:00,10,22,48466,México,8521,Premium Joven
1567,1073,2025-06-12 16:00:00,3,28,31427,USA,3986,Premium Joven
1994,4053,2025-06-12 17:00:00,2,20,19546,México,5828,Premium Joven
1132,3009,2025-06-12 18:00:00,7,63,46687,Canada,7580,Regular
1433,2843,2025-06-12 19:00:00,18,33,37158,México,4552,Regular
1860,2259,2025-06-12 20:00:00,14,45,6367,USA,769,Regular
1441,4624,2025-06-12 21:00:00,1,61,35449,USA,308,Regular
1255,4250,2025-06-12 22:00:00,6,58,17677,México,5351,Regular
1780,2364,2025-06-12 23:00:00,5,46,27394,México,4556,Regular
1313,2276,2025-06-13 00:00:00,7,36,45853,USA,3419,Regular
1373,866,2025-06-13 01:00:00,13,28,44246,Canada,2810,Regular
1418,2396,2025-06-13 02:00:00,1,63,24621,México,6731,Regular
1963,4581,2025-06-13 03:00:00,18,61,28290,México,7222,Regular
1928,2832,2025-06-13 04:00:00,1,35,46258,México,9753,Regular
1522,3328,2025-06-13 05:00:00,19,21,46175,USA,4136,Premium Joven
1665,2929,2025-06-13 06:00:00,15,55,43449,México,8121,Regular
1853,2029,2025-06-13 07:00:00,7,60,7026,Canada,4095,Regular
1954,4773,2025-06-13 08:00:00,16,21,25462,USA,7781,Premium Joven
1273,4624,2025-06-13 09:00:00,9,22,5364,México,9019,Premium Joven
1272,116,2025-06-13 10:00:00,8,52,23993,México,9379,Regular
1439,4952,2025-06-13 11:00:00,8,25,6863,México,9792,Premium Joven
1283,3478,2025-06-13 12:00:00,19,28,20782,México,3719,Premium Joven
1317,1326,2025-06-13 13:00:00,9,39,44446,México,1477,Regular
1373,786,2025-06-13 14:00:00,16,28,44246,Canada,2810,Regular
1838,3970,2025-06-13 15:00:00,11,24,34193,México,9208,Premium Joven
1415,4212,2025-06-13 16:00:00,7,60,49238,México,4129,Regular
1626,491,2025-06-13 17:00:00,19,67,8067,USA,1290,Regular
1445,3833,2025-06-13 18:00:00,16,39,24847,México,6462,Regular
1922,683,2025-06-13 19:00:00,1,50,28402,Canada,9663,Regular
1725,451,2025-06-13 20:00:00,3,24,41703,México,8057,Regular
1041,2620,2025-06-13 21:00:00,12,46,40499,México,1210,Regular
1162,4548,2025-06-13 22:00:00,19,37,47307,USA,9731,Regular
1921,1331,2025-06-13 23:00:00,15,51,24398,México,3294,Regular
1060,347,2025-06-14 00:00:00,3,62,7699,México,170,Regular
1895,334,2025-06-14 01:00:00,8,36,8088,México,7169,Regular
1793,793,2025-06-14 02:00:00,2,51,27529,México,8968,Regular
1060,4280,2025-06-14 03:00:00,12,62,7699,México,170,Regular
1460,1470,2025-06-14 04:00:00,2,57,7741,México,7780,Regular
1975,2115,2025-06-14 05:00:00,5,34,30699,México,9985,Regular
1154,2291,2025-06-14 06:00:00,12,32,39658,Canada,8020,Regular
1208,3597,2025-06-14 07:00:00,2,44,28274,USA,7592,Regular
1356,3869,2025-06-14 08:00:00,18,62,8172,Canada,3236,Regular
1309,2197,2025-06-14 09:00:00,18,25,27025,México,6301,Premium Joven
1295,3245,2025-06-14 10:00:00,5,39,19604,USA,1713,Regular
1611,2675,2025-06-14 11:00:00,4,67,18584,México,3518,Regular
1953,2275,2025-06-14 12:00:00,4,58,15166,México,2898,Regular
1235,477,2025-06-14 13:00:00,8,52,47814,México,3608,Regular
1281,1489,2025-06-14 14:00:00,1,58,42957,USA,354,Regular
1085,4270,2025-06-14 15:00:00,12,49,15975,México,2876,Regular
1955,3697,2025-06-14 16:00:00,13,27,37034,México,8948,Premium Joven
1404,2107,2025-06-14 17:00:00,18,53,48007,USA,2411,Regular
1137,3287,2025-06-14 18:00:00,19,24,31245,USA,2229,Premium Joven
1129,4085,2025-06-14 19:00:00,6,69,15217,México,684,Regular
1096,1349,2025-06-14 20:00:00,9,41,35381,México,7548,Regular
1767,3598,2025-06-14 21:00:00,19,49,30398,México,4540,Regular
1644,4409,2025-06-14 22:00:00,15,19,31762,Canada,7880,Premium Joven
1453,3128,2025-06-14 23:00:00,19,30,5808,México,3764,Regular
1790,1258,2025-06-15 00:00:00,16,36,34720,México,4252,Regular
1061,1578,2025-06-15 01:00:00,9,36,28842,Canada,3942,Regular
1109,4888,2025-06-15 02:00:00,7,56,27882,USA,7583,Regular
1842,1625,2025-06-15 03:00:00,14,69,20823,USA,3163,Regular
1233,3831,2025-06-15 04:00:00,14,39,14203,México,1274,Regular
1255,1678,2025-06-15 05:00:00,7,58,17677,México,5351,Regular
1681,1791,2025-06-15 06:00:00,12,48,49396,México,2298,Regular
1747,728,2025-06-15 07:00:00,19,66,29027,México,7304,Regular
1246,4943,2025-06-15 08:00:00,16,20,17679,México,2627,Premium Joven
